run,mode,overall,alpha,lam,loss
23,Projection,False,0.01,10,0.29970732
23,Projection,False,1,10,0.299474
23,Weighted cosine,False,0.01,10,0.3080021
23,Weighted cosine,False,1,10,0.2933903
23,Unweighted cosine,False,0.01,10,0.29780218
23,Unweighted cosine,False,1,10,0.30493137
23,Orthogonal,False,0.01,10,0.3414107
23,Orthogonal,False,1,10,0.29978722
23,Multitask,False,1,3,0.2953504
23,Projection,False,0.01,3,0.3045493
23,Projection,False,1,3,0.29929894
23,Weighted cosine,False,0.01,3,0.39050105
23,Weighted cosine,False,1,3,0.29968914
23,Unweighted cosine,False,0.01,3,0.30617142
23,Unweighted cosine,False,1,3,0.29713672
23,Orthogonal,False,0.01,3,0.3180732
23,Orthogonal,False,1,3,0.30965602
23,Multitask,False,1,1,0.31964555
23,Projection,False,0.01,1,0.34723133
23,Projection,False,1,1,0.31301484
23,Weighted cosine,False,0.01,1,0.32417682
23,Weighted cosine,False,1,1,0.29928118
23,Unweighted cosine,False,0.01,1,0.29219392
23,Unweighted cosine,False,1,1,0.33183232
23,Orthogonal,False,0.01,1,0.30003586
23,Orthogonal,False,1,1,0.29953277
24,Single task,False,1,0,0.29532778
24,Multitask,False,1,300,0.66389734
24,Projection,False,0.01,300,0.2984386
24,Projection,False,1,300,0.5985126
24,Weighted cosine,False,0.01,300,0.31204462
24,Weighted cosine,False,1,300,0.30158883
24,Unweighted cosine,False,0.01,300,0.30748048
24,Unweighted cosine,False,1,300,0.3148963
24,Orthogonal,False,0.01,300,0.30163223
24,Orthogonal,False,1,300,0.575354
24,Multitask,False,1,100,0.4430807
24,Projection,False,0.01,100,0.31278422
24,Projection,False,1,100,0.37549114
24,Weighted cosine,False,0.01,100,0.29673034
24,Weighted cosine,False,1,100,0.28835776
24,Unweighted cosine,False,0.01,100,0.3478436
24,Unweighted cosine,False,1,100,0.3085286
24,Orthogonal,False,0.01,100,0.30696118
24,Orthogonal,False,1,100,0.36056474
24,Multitask,False,1,30,0.31331828
24,Projection,False,0.01,30,0.3143977
24,Projection,False,1,30,0.30746925
24,Weighted cosine,False,0.01,30,0.3133263
24,Weighted cosine,False,1,30,0.31492776
24,Unweighted cosine,False,0.01,30,0.2939539
24,Unweighted cosine,False,1,30,0.2936863
24,Orthogonal,False,0.01,30,0.29957214
24,Orthogonal,False,1,30,0.31229228
24,Multitask,False,1,10,0.30652297
24,Projection,False,0.01,10,0.3179938
24,Projection,False,1,10,0.30951774
24,Weighted cosine,False,0.01,10,0.29492876
24,Weighted cosine,False,1,10,0.29346862
24,Unweighted cosine,False,0.01,10,0.29947817
24,Unweighted cosine,False,1,10,0.29516417
24,Orthogonal,False,0.01,10,0.30957988
24,Orthogonal,False,1,10,0.3029114
24,Multitask,False,1,3,0.33926243
24,Projection,False,0.01,3,0.2948054
24,Projection,False,1,3,0.29830065
24,Weighted cosine,False,0.01,3,0.2978971
24,Weighted cosine,False,1,3,0.30825177
24,Unweighted cosine,False,0.01,3,0.31159645
24,Unweighted cosine,False,1,3,0.29691735
24,Orthogonal,False,0.01,3,0.29480413
24,Orthogonal,False,1,3,0.30292794
24,Multitask,False,1,1,0.29604954
24,Projection,False,0.01,1,0.3007802
24,Projection,False,1,1,0.2919507
24,Weighted cosine,False,0.01,1,0.30198205
24,Weighted cosine,False,1,1,0.31676263
24,Unweighted cosine,False,0.01,1,0.2980238
24,Unweighted cosine,False,1,1,0.29708987
24,Orthogonal,False,0.01,1,0.2915367
24,Orthogonal,False,1,1,0.29316854
25,Single task,False,1,0,0.3269695
25,Multitask,False,1,300,0.6409177
25,Projection,False,0.01,300,0.32047522
25,Projection,False,1,300,0.58697224
25,Weighted cosine,False,0.01,300,0.3043574
25,Weighted cosine,False,1,300,0.30091467
25,Unweighted cosine,False,0.01,300,0.32172835
25,Unweighted cosine,False,1,300,0.3392314
25,Orthogonal,False,0.01,300,0.33076227
25,Orthogonal,False,1,300,0.5802352
25,Multitask,False,1,100,0.45085523
25,Projection,False,0.01,100,0.29419118
25,Projection,False,1,100,0.37636474
25,Weighted cosine,False,0.01,100,0.29627776
25,Weighted cosine,False,1,100,0.2921048
25,Unweighted cosine,False,0.01,100,0.3074349
25,Unweighted cosine,False,1,100,0.31777477
25,Orthogonal,False,0.01,100,0.29387152
25,Orthogonal,False,1,100,0.35830897
25,Multitask,False,1,30,0.3035385
25,Projection,False,0.01,30,0.30915138
25,Projection,False,1,30,0.29821458
25,Weighted cosine,False,0.01,30,0.30768725
25,Weighted cosine,False,1,30,0.29729378
25,Unweighted cosine,False,0.01,30,0.30938703
25,Unweighted cosine,False,1,30,0.30456933
25,Orthogonal,False,0.01,30,0.31558856
25,Orthogonal,False,1,30,0.32425272
25,Multitask,False,1,10,0.30596235
25,Projection,False,0.01,10,0.29774562
25,Projection,False,1,10,0.32962078
25,Weighted cosine,False,0.01,10,0.3000474
25,Weighted cosine,False,1,10,0.29637763
25,Unweighted cosine,False,0.01,10,0.29317018
25,Unweighted cosine,False,1,10,0.29690897
25,Orthogonal,False,0.01,10,0.30159974
25,Orthogonal,False,1,10,0.30783564
25,Multitask,False,1,3,0.2989997
25,Projection,False,0.01,3,0.29706797
25,Projection,False,1,3,0.3026173
25,Weighted cosine,False,0.01,3,0.30175105
25,Weighted cosine,False,1,3,0.31438622
25,Unweighted cosine,False,0.01,3,0.3582214
25,Unweighted cosine,False,1,3,0.32709467
25,Orthogonal,False,0.01,3,0.3193921
25,Orthogonal,False,1,3,0.30616665
25,Multitask,False,1,1,0.3263034
25,Projection,False,0.01,1,0.29712436
25,Projection,False,1,1,0.30674005
25,Weighted cosine,False,0.01,1,0.30830657
25,Weighted cosine,False,1,1,0.3200313
25,Unweighted cosine,False,0.01,1,0.3286518
25,Unweighted cosine,False,1,1,0.3004267
25,Orthogonal,False,0.01,1,0.3189315
25,Orthogonal,False,1,1,0.29326704
26,Single task,False,1,0,0.29958293
26,Multitask,False,1,300,0.65668315
26,Projection,False,0.01,300,0.562382
26,Projection,False,1,300,0.5361599
26,Weighted cosine,False,0.01,300,0.30718678
26,Weighted cosine,False,1,300,0.32114074
26,Unweighted cosine,False,0.01,300,0.30013195
26,Unweighted cosine,False,1,300,0.3225183
26,Orthogonal,False,0.01,300,0.3120879
26,Orthogonal,False,1,300,0.56909657
26,Multitask,False,1,100,0.45391852
26,Projection,False,0.01,100,0.29490238
26,Projection,False,1,100,0.37972745
26,Weighted cosine,False,0.01,100,0.31210276
26,Weighted cosine,False,1,100,0.29451832
26,Unweighted cosine,False,0.01,100,0.29895794
26,Unweighted cosine,False,1,100,0.32685414
26,Orthogonal,False,0.01,100,0.30290386
26,Orthogonal,False,1,100,0.3653487
26,Multitask,False,1,30,0.31040004
26,Projection,False,0.01,30,0.31676665
26,Projection,False,1,30,0.31333983
26,Weighted cosine,False,0.01,30,0.35020727
26,Weighted cosine,False,1,30,0.3248006
26,Unweighted cosine,False,0.01,30,0.30126542
26,Unweighted cosine,False,1,30,0.29572046
26,Orthogonal,False,0.01,30,0.30155286
26,Orthogonal,False,1,30,0.31852996
26,Multitask,False,1,10,0.2970517
26,Projection,False,0.01,10,0.3037004
26,Projection,False,1,10,0.29175475
26,Weighted cosine,False,0.01,10,0.31579894
26,Weighted cosine,False,1,10,0.3053386
26,Unweighted cosine,False,0.01,10,0.3057971
26,Unweighted cosine,False,1,10,0.2970088
26,Orthogonal,False,0.01,10,0.30286655
26,Orthogonal,False,1,10,0.3123163
26,Multitask,False,1,3,0.31778285
26,Projection,False,0.01,3,0.30137956
26,Projection,False,1,3,0.29716924
26,Weighted cosine,False,0.01,3,0.31483465
26,Weighted cosine,False,1,3,0.29574245
26,Unweighted cosine,False,0.01,3,0.29759458
26,Unweighted cosine,False,1,3,0.33304626
26,Orthogonal,False,0.01,3,0.3586886
26,Orthogonal,False,1,3,0.3023478
26,Multitask,False,1,1,0.30319357
26,Projection,False,0.01,1,0.29242316
26,Projection,False,1,1,0.29894218
26,Weighted cosine,False,0.01,1,0.30797368
26,Weighted cosine,False,1,1,0.30540445
26,Unweighted cosine,False,0.01,1,0.3245559
26,Unweighted cosine,False,1,1,0.38382468
26,Orthogonal,False,0.01,1,0.31592062
26,Orthogonal,False,1,1,0.2938958
27,Single task,False,1,0,0.30908635
27,Multitask,False,1,300,0.65069693
27,Projection,False,0.01,300,0.3046077
27,Projection,False,1,300,0.5781943
27,Weighted cosine,False,0.01,300,0.30073833
27,Weighted cosine,False,1,300,0.3474536
27,Unweighted cosine,False,0.01,300,0.2947543
27,Unweighted cosine,False,1,300,0.31630024
27,Orthogonal,False,0.01,300,0.32024604
27,Orthogonal,False,1,300,0.5307654
27,Multitask,False,1,100,0.4484275
27,Projection,False,0.01,100,0.29252836
27,Projection,False,1,100,0.37448817
27,Weighted cosine,False,0.01,100,0.30153182
27,Weighted cosine,False,1,100,0.29578766
27,Unweighted cosine,False,0.01,100,0.30531612
27,Unweighted cosine,False,1,100,0.32034317
27,Orthogonal,False,0.01,100,0.29821712
27,Orthogonal,False,1,100,0.3763775
27,Multitask,False,1,30,0.30623376
27,Projection,False,0.01,30,0.31536075
27,Projection,False,1,30,0.3081273
27,Weighted cosine,False,0.01,30,0.29480734
27,Weighted cosine,False,1,30,0.29616195
27,Unweighted cosine,False,0.01,30,0.3076855
27,Unweighted cosine,False,1,30,0.29783365
27,Orthogonal,False,0.01,30,0.3002909
27,Orthogonal,False,1,30,0.31517532
27,Multitask,False,1,10,0.29809996
27,Projection,False,0.01,10,0.30111203
27,Projection,False,1,10,0.3432011
27,Weighted cosine,False,0.01,10,0.31349462
27,Weighted cosine,False,1,10,0.30070794
27,Unweighted cosine,False,0.01,10,0.30283356
27,Unweighted cosine,False,1,10,0.35027653
27,Orthogonal,False,0.01,10,0.29209134
27,Orthogonal,False,1,10,0.2999921
27,Multitask,False,1,3,0.30231985
27,Projection,False,0.01,3,0.3047743
27,Projection,False,1,3,0.29660958
27,Weighted cosine,False,0.01,3,0.29189897
27,Weighted cosine,False,1,3,0.31018585
27,Unweighted cosine,False,0.01,3,0.3357805
27,Unweighted cosine,False,1,3,0.2907986
27,Orthogonal,False,0.01,3,0.294791
27,Orthogonal,False,1,3,0.29025275
27,Multitask,False,1,1,0.3074465
27,Projection,False,0.01,1,0.3030962
27,Projection,False,1,1,0.29556146
27,Weighted cosine,False,0.01,1,0.30076003
27,Weighted cosine,False,1,1,0.33449852
27,Unweighted cosine,False,0.01,1,0.3452944
27,Unweighted cosine,False,1,1,0.29785752
27,Orthogonal,False,0.01,1,0.33447218
27,Orthogonal,False,1,1,0.29029965
28,Single task,False,1,0,0.3025636
28,Multitask,False,1,300,0.65367126
28,Projection,False,0.01,300,0.31950843
28,Projection,False,1,300,0.59214455
28,Weighted cosine,False,0.01,300,0.35043007
28,Weighted cosine,False,1,300,0.31389624
28,Unweighted cosine,False,0.01,300,0.30536595
28,Unweighted cosine,False,1,300,0.31118804
28,Orthogonal,False,0.01,300,0.40300047
28,Orthogonal,False,1,300,0.5748941
28,Multitask,False,1,100,0.44854897
28,Projection,False,0.01,100,0.30994534
28,Projection,False,1,100,0.36676118
28,Weighted cosine,False,0.01,100,0.294515
28,Weighted cosine,False,1,100,0.29861224
28,Unweighted cosine,False,0.01,100,0.29271156
28,Unweighted cosine,False,1,100,0.2980738
28,Orthogonal,False,0.01,100,0.29776096
28,Orthogonal,False,1,100,0.3601316
28,Multitask,False,1,30,0.30786243
28,Projection,False,0.01,30,0.32080984
28,Projection,False,1,30,0.310398
28,Weighted cosine,False,0.01,30,0.3004453
28,Weighted cosine,False,1,30,0.34892324
28,Unweighted cosine,False,0.01,30,0.30377242
28,Unweighted cosine,False,1,30,0.3031005
28,Orthogonal,False,0.01,30,0.2947496
28,Orthogonal,False,1,30,0.3224898
28,Multitask,False,1,10,0.31625873
28,Projection,False,0.01,10,0.29876843
28,Projection,False,1,10,0.31424242
28,Weighted cosine,False,0.01,10,0.30549237
28,Weighted cosine,False,1,10,0.2978908
28,Unweighted cosine,False,0.01,10,0.3031104
28,Unweighted cosine,False,1,10,0.30021784
28,Orthogonal,False,0.01,10,0.34021726
28,Orthogonal,False,1,10,0.33174598
28,Multitask,False,1,3,0.30505508
28,Projection,False,0.01,3,0.301963
28,Projection,False,1,3,0.30648622
28,Weighted cosine,False,0.01,3,0.29545608
28,Weighted cosine,False,1,3,0.30410358
28,Unweighted cosine,False,0.01,3,0.30717593
28,Unweighted cosine,False,1,3,0.31443748
28,Orthogonal,False,0.01,3,0.31030715
28,Orthogonal,False,1,3,0.30439284
28,Multitask,False,1,1,0.3123233
28,Projection,False,0.01,1,0.29510355
28,Projection,False,1,1,0.30490133
28,Weighted cosine,False,0.01,1,0.32848507
28,Weighted cosine,False,1,1,0.30310872
28,Unweighted cosine,False,0.01,1,0.3236987
28,Unweighted cosine,False,1,1,0.30331635
28,Orthogonal,False,0.01,1,0.31820253
28,Orthogonal,False,1,1,0.29637915
29,Single task,False,1,0,0.31833914
29,Multitask,False,1,300,0.6478062
29,Projection,False,0.01,300,0.34755495
29,Projection,False,1,300,0.5828912
29,Weighted cosine,False,0.01,300,0.33447227
29,Weighted cosine,False,1,300,0.3030365
29,Unweighted cosine,False,0.01,300,0.30376652
29,Unweighted cosine,False,1,300,0.33075336
29,Orthogonal,False,0.01,300,0.3275804
29,Orthogonal,False,1,300,0.5765498
29,Multitask,False,1,100,0.4505897
29,Projection,False,0.01,100,0.30511045
29,Projection,False,1,100,0.37222376
29,Weighted cosine,False,0.01,100,0.3283341
29,Weighted cosine,False,1,100,0.29517534
29,Unweighted cosine,False,0.01,100,0.30732545
29,Unweighted cosine,False,1,100,0.33067757
29,Orthogonal,False,0.01,100,0.29542074
29,Orthogonal,False,1,100,0.35998788
29,Multitask,False,1,30,0.30948868
29,Projection,False,0.01,30,0.32856008
29,Projection,False,1,30,0.3131603
29,Weighted cosine,False,0.01,30,0.30264083
29,Weighted cosine,False,1,30,0.3506585
29,Unweighted cosine,False,0.01,30,0.29882708
29,Unweighted cosine,False,1,30,0.29380807
29,Orthogonal,False,0.01,30,0.3138843
29,Orthogonal,False,1,30,0.319253
29,Multitask,False,1,10,0.3146446
29,Projection,False,0.01,10,0.2975043
29,Projection,False,1,10,0.3003108
29,Weighted cosine,False,0.01,10,0.3000002
29,Weighted cosine,False,1,10,0.30323574
29,Unweighted cosine,False,0.01,10,0.3190792
29,Unweighted cosine,False,1,10,0.2962986
29,Orthogonal,False,0.01,10,0.33232445
29,Orthogonal,False,1,10,0.29423442
29,Multitask,False,1,3,0.3199648
29,Projection,False,0.01,3,0.303961
29,Projection,False,1,3,0.30350167
29,Weighted cosine,False,0.01,3,0.29455176
29,Weighted cosine,False,1,3,0.30298105
29,Unweighted cosine,False,0.01,3,0.29798153
29,Unweighted cosine,False,1,3,0.32466573
29,Orthogonal,False,0.01,3,0.3487698
29,Orthogonal,False,1,3,0.30881435
29,Multitask,False,1,1,0.30591616
29,Projection,False,0.01,1,0.3339356
29,Projection,False,1,1,0.30604854
29,Weighted cosine,False,0.01,1,0.31077152
29,Weighted cosine,False,1,1,0.3070313
29,Unweighted cosine,False,0.01,1,0.30908707
29,Unweighted cosine,False,1,1,0.30257133
29,Orthogonal,False,0.01,1,0.30050084
29,Orthogonal,False,1,1,0.33906695
30,Single task,False,1,0,0.3021418
30,Multitask,False,1,300,0.632479
30,Projection,False,0.01,300,0.30473754
30,Projection,False,1,300,0.56339556
30,Weighted cosine,False,0.01,300,0.31532845
30,Weighted cosine,False,1,300,0.30080813
30,Unweighted cosine,False,0.01,300,0.3008734
30,Unweighted cosine,False,1,300,0.31983966
30,Orthogonal,False,0.01,300,0.2972345
30,Orthogonal,False,1,300,0.5551733
30,Multitask,False,1,100,0.44999766
30,Projection,False,0.01,100,0.29531276
30,Projection,False,1,100,0.3744216
30,Weighted cosine,False,0.01,100,0.31044585
30,Weighted cosine,False,1,100,0.3005347
30,Unweighted cosine,False,0.01,100,0.30666026
30,Unweighted cosine,False,1,100,0.29865634
30,Orthogonal,False,0.01,100,0.30052727
30,Orthogonal,False,1,100,0.36412126
30,Multitask,False,1,30,0.31408116
30,Projection,False,0.01,30,0.31632194
30,Projection,False,1,30,0.31464544
30,Weighted cosine,False,0.01,30,0.30271092
30,Weighted cosine,False,1,30,0.29424086
30,Unweighted cosine,False,0.01,30,0.29896608
30,Unweighted cosine,False,1,30,0.3288853
30,Orthogonal,False,0.01,30,0.30332628
30,Orthogonal,False,1,30,0.31146464
30,Multitask,False,1,10,0.30504847
30,Projection,False,0.01,10,0.30086967
30,Projection,False,1,10,0.31852946
30,Weighted cosine,False,0.01,10,0.30665582
30,Weighted cosine,False,1,10,0.3164967
30,Unweighted cosine,False,0.01,10,0.32470468
30,Unweighted cosine,False,1,10,0.31220335
30,Orthogonal,False,0.01,10,0.29574654
30,Orthogonal,False,1,10,0.32933086
30,Multitask,False,1,3,0.29027116
30,Projection,False,0.01,3,0.32211703
30,Projection,False,1,3,0.30284768
30,Weighted cosine,False,0.01,3,0.3467453
30,Weighted cosine,False,1,3,0.30119783
30,Unweighted cosine,False,0.01,3,0.30338493
30,Unweighted cosine,False,1,3,0.2959102
30,Orthogonal,False,0.01,3,0.32068285
30,Orthogonal,False,1,3,0.29894105
30,Multitask,False,1,1,0.29524058
30,Projection,False,0.01,1,0.2943497
30,Projection,False,1,1,0.29468134
30,Weighted cosine,False,0.01,1,0.31682754
30,Weighted cosine,False,1,1,0.30191824
30,Unweighted cosine,False,0.01,1,0.297604
30,Unweighted cosine,False,1,1,0.29621026
30,Orthogonal,False,0.01,1,0.3085417
30,Orthogonal,False,1,1,0.29089558
31,Single task,False,1,0,0.30487704
31,Multitask,False,1,300,0.6498554
31,Projection,False,0.01,300,0.3172757
31,Projection,False,1,300,0.5711151
31,Weighted cosine,False,0.01,300,0.3127152
31,Weighted cosine,False,1,300,0.2932509
31,Unweighted cosine,False,0.01,300,0.308293
31,Unweighted cosine,False,1,300,0.31381756
31,Orthogonal,False,0.01,300,0.32513607
31,Orthogonal,False,1,300,0.5652658
31,Multitask,False,1,100,0.45831728
31,Projection,False,0.01,100,0.29930457
31,Projection,False,1,100,0.35971102
31,Weighted cosine,False,0.01,100,0.29536566
31,Weighted cosine,False,1,100,0.29649767
31,Unweighted cosine,False,0.01,100,0.2942987
31,Unweighted cosine,False,1,100,0.29884526
31,Orthogonal,False,0.01,100,0.2959199
31,Orthogonal,False,1,100,0.37410867
31,Multitask,False,1,30,0.30872056
31,Projection,False,0.01,30,0.3118818
31,Projection,False,1,30,0.31885144
31,Weighted cosine,False,0.01,30,0.2971042
31,Weighted cosine,False,1,30,0.3026969
31,Unweighted cosine,False,0.01,30,0.31614095
31,Unweighted cosine,False,1,30,0.30212528
31,Orthogonal,False,0.01,30,0.30808648
31,Orthogonal,False,1,30,0.31699142
31,Multitask,False,1,10,0.30645174
31,Projection,False,0.01,10,0.30574152
31,Projection,False,1,10,0.2993518
31,Weighted cosine,False,0.01,10,0.2982012
31,Weighted cosine,False,1,10,0.32167816
31,Unweighted cosine,False,0.01,10,0.34917268
31,Unweighted cosine,False,1,10,0.3071681
31,Orthogonal,False,0.01,10,0.3126307
31,Orthogonal,False,1,10,0.30103633
31,Multitask,False,1,3,0.307986
31,Projection,False,0.01,3,0.34908554
31,Projection,False,1,3,0.29476368
31,Weighted cosine,False,0.01,3,0.2971087
31,Weighted cosine,False,1,3,0.41438648
31,Unweighted cosine,False,0.01,3,0.2980457
31,Unweighted cosine,False,1,3,0.3237651
31,Orthogonal,False,0.01,3,0.33577523
31,Orthogonal,False,1,3,0.33859253
31,Multitask,False,1,1,0.3347697
31,Projection,False,0.01,1,0.30081716
31,Projection,False,1,1,0.29406765
31,Weighted cosine,False,0.01,1,0.30221418
31,Weighted cosine,False,1,1,0.30820453
31,Unweighted cosine,False,0.01,1,0.34315374
31,Unweighted cosine,False,1,1,0.2981929
31,Orthogonal,False,0.01,1,0.2998743
31,Orthogonal,False,1,1,0.30187798
32,Single task,False,1,0,0.30968526
32,Multitask,False,1,300,0.630337
32,Projection,False,0.01,300,0.34344235
32,Projection,False,1,300,0.5895255
32,Weighted cosine,False,0.01,300,0.2971149
32,Weighted cosine,False,1,300,0.32339567
32,Unweighted cosine,False,0.01,300,0.3345582
32,Unweighted cosine,False,1,300,0.3030987
32,Orthogonal,False,0.01,300,0.31193092
32,Orthogonal,False,1,300,0.57961667
32,Multitask,False,1,100,0.45547366
32,Projection,False,0.01,100,0.29518542
32,Projection,False,1,100,0.36586702
32,Weighted cosine,False,0.01,100,0.29969087
32,Weighted cosine,False,1,100,0.3052203
32,Unweighted cosine,False,0.01,100,0.29844072
32,Unweighted cosine,False,1,100,0.3547895
32,Orthogonal,False,0.01,100,0.31395656
32,Orthogonal,False,1,100,0.3455342
32,Multitask,False,1,30,0.30915362
32,Projection,False,0.01,30,0.29878262
32,Projection,False,1,30,0.3139868
32,Weighted cosine,False,0.01,30,0.29854375
32,Weighted cosine,False,1,30,0.3002207
32,Unweighted cosine,False,0.01,30,0.3167874
32,Unweighted cosine,False,1,30,0.32840362
32,Orthogonal,False,0.01,30,0.30780694
32,Orthogonal,False,1,30,0.3123058
32,Multitask,False,1,10,0.30126527
32,Projection,False,0.01,10,0.29604948
32,Projection,False,1,10,0.30858055
32,Weighted cosine,False,0.01,10,0.30614874
32,Weighted cosine,False,1,10,0.33954296
32,Unweighted cosine,False,0.01,10,0.30026665
32,Unweighted cosine,False,1,10,0.2961233
32,Orthogonal,False,0.01,10,0.30428115
32,Orthogonal,False,1,10,0.29917967
32,Multitask,False,1,3,0.3056045
32,Projection,False,0.01,3,0.30308622
32,Projection,False,1,3,0.30716926
32,Weighted cosine,False,0.01,3,0.30525872
32,Weighted cosine,False,1,3,0.32708812
32,Unweighted cosine,False,0.01,3,0.28907618
32,Unweighted cosine,False,1,3,0.2979579
32,Orthogonal,False,0.01,3,0.2975008
32,Orthogonal,False,1,3,0.30414194
32,Multitask,False,1,1,0.3331709
32,Projection,False,0.01,1,0.301409
32,Projection,False,1,1,0.29254973
32,Weighted cosine,False,0.01,1,0.29613194
32,Weighted cosine,False,1,1,0.34334368
32,Unweighted cosine,False,0.01,1,0.30381262
32,Unweighted cosine,False,1,1,0.34204438
32,Orthogonal,False,0.01,1,0.29843888
32,Orthogonal,False,1,1,0.30327472
33,Single task,False,1,0,0.29125565
33,Multitask,False,1,300,0.6434061
33,Projection,False,0.01,300,0.30723956
33,Projection,False,1,300,0.57370776
33,Weighted cosine,False,0.01,300,0.3141968
33,Weighted cosine,False,1,300,0.3041272
33,Unweighted cosine,False,0.01,300,0.303991
33,Unweighted cosine,False,1,300,0.31549183
33,Orthogonal,False,0.01,300,0.30743927
33,Orthogonal,False,1,300,0.5318325
33,Multitask,False,1,100,0.44481614
33,Projection,False,0.01,100,0.2908376
33,Projection,False,1,100,0.37836483
33,Weighted cosine,False,0.01,100,0.30130616
33,Weighted cosine,False,1,100,0.29081005
33,Unweighted cosine,False,0.01,100,0.31930736
33,Unweighted cosine,False,1,100,0.3281772
33,Orthogonal,False,0.01,100,0.3032907
33,Orthogonal,False,1,100,0.36012802
33,Multitask,False,1,30,0.30601478
33,Projection,False,0.01,30,0.30059698
33,Projection,False,1,30,0.32091668
33,Weighted cosine,False,0.01,30,0.30023503
33,Weighted cosine,False,1,30,0.30050376
33,Unweighted cosine,False,0.01,30,0.355669
33,Unweighted cosine,False,1,30,0.32003984
33,Orthogonal,False,0.01,30,0.3101505
33,Orthogonal,False,1,30,0.32060227
33,Multitask,False,1,10,0.30162174
33,Projection,False,0.01,10,0.3124706
33,Projection,False,1,10,0.3219762
33,Weighted cosine,False,0.01,10,0.3028028
33,Weighted cosine,False,1,10,0.3031475
33,Unweighted cosine,False,0.01,10,0.2983571
33,Unweighted cosine,False,1,10,0.29738694
33,Orthogonal,False,0.01,10,0.31171724
33,Orthogonal,False,1,10,0.30966312
33,Multitask,False,1,3,0.2871694
33,Projection,False,0.01,3,0.29476708
33,Projection,False,1,3,0.29097116
33,Weighted cosine,False,0.01,3,0.3075411
33,Weighted cosine,False,1,3,0.3082868
33,Unweighted cosine,False,0.01,3,0.33835083
33,Unweighted cosine,False,1,3,0.28641316
33,Orthogonal,False,0.01,3,0.29994655
33,Orthogonal,False,1,3,0.3014437
33,Multitask,False,1,1,0.30131018
33,Projection,False,0.01,1,0.30782017
33,Projection,False,1,1,0.29834944
33,Weighted cosine,False,0.01,1,0.30119747
33,Weighted cosine,False,1,1,0.30323666
33,Unweighted cosine,False,0.01,1,0.326197
33,Unweighted cosine,False,1,1,0.3119114
33,Orthogonal,False,0.01,1,0.3357884
33,Orthogonal,False,1,1,0.30253324
34,Single task,False,1,0,0.29872093
34,Multitask,False,1,300,0.644497
34,Projection,False,0.01,300,0.33383268
34,Projection,False,1,300,0.55303764
34,Weighted cosine,False,0.01,300,0.30722186
34,Weighted cosine,False,1,300,0.31137282
34,Unweighted cosine,False,0.01,300,0.33327475
34,Unweighted cosine,False,1,300,0.3305679
34,Orthogonal,False,0.01,300,0.3006117
34,Orthogonal,False,1,300,0.5687636
34,Multitask,False,1,100,0.45079145
34,Projection,False,0.01,100,0.30417863
34,Projection,False,1,100,0.39002648
34,Weighted cosine,False,0.01,100,0.2915173
34,Weighted cosine,False,1,100,0.31415904
34,Unweighted cosine,False,0.01,100,0.31092858
34,Unweighted cosine,False,1,100,0.32812762
34,Orthogonal,False,0.01,100,0.29539546
34,Orthogonal,False,1,100,0.3760378
34,Multitask,False,1,30,0.3077153
34,Projection,False,0.01,30,0.31911328
34,Projection,False,1,30,0.3039801
34,Weighted cosine,False,0.01,30,0.33801204
34,Weighted cosine,False,1,30,0.29284182
34,Unweighted cosine,False,0.01,30,0.30121824
34,Unweighted cosine,False,1,30,0.3318224
34,Orthogonal,False,0.01,30,0.2942285
34,Orthogonal,False,1,30,0.31517842
34,Multitask,False,1,10,0.30826122
34,Projection,False,0.01,10,0.35282055
34,Projection,False,1,10,0.31203175
34,Weighted cosine,False,0.01,10,0.29758862
34,Weighted cosine,False,1,10,0.30561817
34,Unweighted cosine,False,0.01,10,0.3057399
34,Unweighted cosine,False,1,10,0.30334878
34,Orthogonal,False,0.01,10,0.29841918
34,Orthogonal,False,1,10,0.3038357
34,Multitask,False,1,3,0.3245117
34,Projection,False,0.01,3,0.32626197
34,Projection,False,1,3,0.31501347
34,Weighted cosine,False,0.01,3,0.30515274
34,Weighted cosine,False,1,3,0.31131318
34,Unweighted cosine,False,0.01,3,0.30100957
34,Unweighted cosine,False,1,3,0.3180752
34,Orthogonal,False,0.01,3,0.29356408
34,Orthogonal,False,1,3,0.30173013
34,Multitask,False,1,1,0.30578095
34,Projection,False,0.01,1,0.3143228
34,Projection,False,1,1,0.2993463
34,Weighted cosine,False,0.01,1,0.30098066
34,Weighted cosine,False,1,1,0.30131117
34,Unweighted cosine,False,0.01,1,0.3026585
34,Unweighted cosine,False,1,1,0.30897656
34,Orthogonal,False,0.01,1,0.34972915
34,Orthogonal,False,1,1,0.29718322
35,Single task,False,1,0,0.35989827
35,Multitask,False,1,300,0.6340026
35,Projection,False,0.01,300,0.30491543
35,Projection,False,1,300,0.5794856
35,Weighted cosine,False,0.01,300,0.30146194
35,Weighted cosine,False,1,300,0.2962332
35,Unweighted cosine,False,0.01,300,0.3454959
35,Unweighted cosine,False,1,300,0.3017185
35,Orthogonal,False,0.01,300,0.29294723
35,Orthogonal,False,1,300,0.5768038
35,Multitask,False,1,100,0.45540613
35,Projection,False,0.01,100,0.3049308
35,Projection,False,1,100,0.38117555
35,Weighted cosine,False,0.01,100,0.30205587
35,Weighted cosine,False,1,100,0.29893962
35,Unweighted cosine,False,0.01,100,0.30922288
35,Unweighted cosine,False,1,100,0.29505756
